date,symbol,open,close,high,low,volume,amount,amplitude,pct_change,change_amount,turnover
2023-02-28,002281,21.63,21.66,21.98,21.33,244272,544544342.9,3.07,2.22,0.47,3.62
2023-03-01,002281,21.35,22.12,22.41,21.35,323071,732468571.07,4.89,2.12,0.46,4.79
2023-03-02,002281,22.2,22.47,23.12,22.19,364483,849500147.52,4.2,1.58,0.35,5.41
2023-03-03,002281,22.23,22.1,22.25,21.67,284491,645720230.55,2.58,-1.65,-0.37,4.22
2023-03-06,002281,21.99,22.59,23.23,21.93,368522,865113608.96,5.88,2.22,0.49,5.47
2023-03-07,002281,22.52,21.54,22.78,21.33,305671,691861260.77,6.42,-4.65,-1.05,4.54
2023-03-08,002281,21.38,22.32,22.53,21.38,290063,662988179.22,5.34,3.62,0.78,4.3
2023-03-09,002281,22.28,22.08,22.29,21.63,216369,488501671.39,2.96,-1.08,-0.24,3.21
2023-03-10,002281,21.74,21.77,22.43,21.73,190136,431946646.8,3.17,-1.4,-0.31,2.82
2023-03-13,002281,21.89,22.47,22.47,21.83,233253,534172986.06,2.94,3.22,0.7,3.46
2023-03-14,002281,22.61,22.02,22.78,21.82,254078,582419403.62,4.27,-2.0,-0.45,3.77
2023-03-15,002281,22.11,21.59,22.25,21.49,202303,453857326.31,3.45,-1.95,-0.43,3.0
2023-03-16,002281,21.38,21.37,21.81,21.29,154764,344038746.15,2.41,-1.02,-0.22,2.3
2023-03-17,002281,21.59,22.33,22.61,21.51,334083,765411239.72,5.15,4.49,0.96,4.96
2023-03-20,002281,22.56,22.54,23.29,22.27,331875,777467383.96,4.57,0.94,0.21,4.92
2023-03-21,002281,22.4,22.57,22.77,22.03,204557,471857419.62,3.28,0.13,0.03,3.04
2023-03-22,002281,22.53,24.89,24.89,22.36,597948,1481594265.99,11.21,10.28,2.32,8.87
2023-03-23,002281,25.23,25.12,25.69,24.37,807255,2073591747.45,5.3,0.92,0.23,11.98
2023-03-24,002281,25.23,25.48,25.53,24.43,584253,1501999422.01,4.38,1.43,0.36,8.67
2023-03-27,002281,25.33,26.81,26.83,25.08,652677,1740685451.89,6.87,5.22,1.33,9.68
2023-03-28,002281,26.33,25.03,26.53,25.03,515318,1364815912.96,5.59,-6.64,-1.78,7.65
2023-03-29,002281,25.03,25.49,26.16,25.01,446941,1178024318.96,4.59,1.84,0.46,6.63
2023-03-30,002281,25.53,24.91,25.72,24.64,340189,877391481.4,4.24,-2.28,-0.58,5.05
2023-03-31,002281,24.92,25.33,25.45,24.33,338533,869220401.61,4.5,1.69,0.42,5.02
2023-04-03,002281,25.64,27.29,27.7,25.64,620354,1697589651.84,8.13,7.74,1.96,9.21
2023-04-04,002281,27.1,27.16,27.92,26.73,568527,1593086753.09,4.36,-0.48,-0.13,8.44
2023-04-06,002281,26.33,27.84,29.01,26.23,628794,1810143826.87,10.24,2.5,0.68,9.33
2023-04-07,002281,27.84,27.74,27.99,27.08,362509,1023684409.2,3.27,-0.36,-0.1,5.38
2023-04-10,002281,28.1,26.77,28.92,26.43,498690,1418996087.19,8.98,-3.5,-0.97,7.4
2023-04-11,002281,26.43,26.23,26.93,25.71,387840,1044022860.69,4.56,-2.02,-0.54,5.76
2023-04-12,002281,26.23,27.18,27.51,25.59,354012,974896764.75,7.32,3.62,0.95,5.25
2023-04-13,002281,27.02,25.55,27.06,25.42,359124,958432695.98,6.03,-6.0,-1.63,5.33
2023-04-14,002281,25.54,25.68,25.74,24.61,299380,777758452.3,4.42,0.51,0.13,4.44
2023-04-17,002281,25.43,25.19,25.43,24.66,213410,548684392.01,3.0,-1.91,-0.49,3.17
2023-04-18,002281,25.15,26.36,27.0,25.04,424752,1136555837.8,7.78,4.64,1.17,6.3
2023-04-19,002281,26.4,28.05,29.03,26.27,668425,1903443315.14,10.47,6.41,1.69,9.92
2023-04-20,002281,28.31,29.36,29.74,28.21,588491,1755611783.34,5.45,4.67,1.31,8.73
2023-04-21,002281,29.48,27.67,29.59,27.51,476247,1382695036.06,7.08,-5.76,-1.69,7.07
2023-04-24,002281,27.92,27.98,28.82,27.43,394118,1132463125.54,5.02,1.12,0.31,5.85
2023-04-25,002281,27.63,27.09,27.63,26.33,379773,1048047074.78,4.65,-3.18,-0.89,5.64
2023-04-26,002281,25.33,24.31,25.63,24.31,472949,1200549164.93,4.87,-10.26,-2.78,7.01
2023-04-27,002281,23.1,22.51,23.47,22.04,436353,1019839404.44,5.88,-7.4,-1.8,6.47
2023-04-28,002281,22.51,23.28,23.53,22.46,291874,696052577.73,4.75,3.42,0.77,4.33
2023-05-04,002281,23.02,22.18,23.38,21.93,268242,617281415.97,6.23,-4.73,-1.1,3.98
2023-05-05,002281,22.18,21.88,22.61,21.63,193150,440093639.24,4.42,-1.35,-0.3,2.86
2023-05-08,002281,22.2,24.14,24.14,21.9,386182,933958123.0,10.24,10.33,2.26,5.73
2023-05-09,002281,23.66,23.59,25.1,23.57,372288,928187759.92,6.34,-2.28,-0.55,5.52
2023-05-10,002281,23.84,22.75,24.32,22.57,238116,569272511.73,7.42,-3.56,-0.84,3.53
2023-05-11,002281,22.75,22.31,23.08,22.28,155642,360869584.27,3.52,-1.93,-0.44,2.31
2023-05-12,002281,22.36,22.21,22.96,22.21,203846,472989992.58,3.36,-0.45,-0.1,3.02
2023-05-15,002281,22.07,22.35,22.56,21.4,194713,439969297.75,5.22,0.63,0.14,2.89
2023-05-16,002281,22.21,21.72,22.36,21.62,159523,359641823.57,3.31,-2.82,-0.63,2.37
2023-05-17,002281,21.72,23.96,23.96,21.63,328095,768798164.65,10.73,10.31,2.24,4.87
2023-05-18,002281,24.01,26.42,26.42,24.01,707892,1848953252.64,10.06,10.27,2.46,10.5
2023-05-19,002281,25.97,25.0,26.15,24.92,547135,1428410166.87,4.66,-5.37,-1.42,8.03
2023-05-22,002281,25.19,25.26,25.73,24.76,325925,844034058.92,3.88,1.04,0.26,4.79
2023-05-23,002281,25.04,24.54,25.59,24.36,288557,737655499.27,4.87,-2.85,-0.72,4.24
2023-05-24,002281,24.39,24.78,25.53,24.21,385744,994497686.72,5.38,0.98,0.24,5.66
